Date,Wilshire 5000,NASDAQ Composite
2024-03-05,58.8023884765625,24.7063642578125
2024-03-06,59.12511171875,24.848887060546875
2024-03-07,59.7153716796875,25.223738818359376
2024-03-08,59.357708203125,24.931921044921875
2024-03-11,59.252644921874996,24.8298677734375
2024-03-12,59.8400208984375,25.211741455078123
2024-03-13,59.7595208984375,25.075542773437498
2024-03-14,59.4956048828125,24.999221923828124
2024-03-15,59.1623609375,24.758413378906248
2024-03-18,59.4772048828125,24.960347802734375
2024-03-19,59.81593828125,25.058524560546875
2024-03-20,60.420092578125,25.3725857421875
2024-03-21,60.657392382812496,25.4228517578125
2024-03-22,60.5104349609375,25.464671484375
2024-03-25,60.355530859375,25.39592958984375
2024-03-26,60.2093326171875,25.289335302734376
2024-03-27,60.7720015625,25.4192552734375
2024-03-28,60.853193359375,25.388162939453125
2024-04-01,60.67897734375,25.41508662109375
2024-04-02,60.171944140625,25.172697802734373
2024-04-03,60.27565078125,25.230062939453124
2024-04-04,59.5484509765625,24.876074121093747
2024-04-05,60.188870703125,25.1852052734375
2024-04-08,60.2069966796875,25.193637939453126
2024-04-09,60.298192578125,25.275291455078126
2024-04-10,59.65030234375,25.064058544921874
2024-04-11,60.08022265625,25.4854087890625
2024-04-12,59.17862265625,25.0713892578125
2024-04-15,58.4317875,24.621780273437498
2024-04-16,58.2887158203125,24.5911375
2024-04-17,57.934322656249996,24.309223681640624
2024-04-18,57.807508203124996,24.182325
2024-04-19,58.019004882812496,23.68711513671875
2024-04-22,57.8812609375,23.949529833984375
2024-04-23,58.6188826171875,24.329791455078123
2024-04-24,58.6199158203125,24.3547625
2024-04-25,58.345708203125,24.198227636718748
2024-04-26,58.9238033203125,24.688245605468747
2024-04-29,59.124271679687496,24.773774121093748
2024-04-30,58.1582357421875,24.269621484374998
2024-05-01,58.0045759765625,24.1884947265625
2024-05-02,58.5827474609375,24.553487939453124
2024-05-03,59.28866328125,25.04231162109375
2024-05-06,59.9282474609375,25.341337499999998
2024-05-07,59.9843099609375,25.315467333984373
2024-05-08,59.9448640625,25.269277636718748
2024-05-09,60.27856171875,25.336702636718748
2024-05-10,60.338532421875,25.328348681640623
2024-05-13,60.32682578125,25.40177236328125
2024-05-14,60.6633625,25.592328515625
2024-05-15,61.3700958984375,25.950705468749998
2024-05-16,61.1989974609375,25.882396484375
2024-05-17,61.264192578125,25.86325458984375
2024-05-20,61.3416109375,26.03204716796875
2024-05-21,61.449845703125,26.090559667968748
2024-05-22,61.247194140625,26.042385546875
